brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,vis_iPhone 7 Plus,vis_iPhone 6S,vis_Samsung Galaxy S7 Edge,vis_Samsung Galaxy S6 Flat,vis_iPhone SE,vis_Samsung Galaxy S5,vis_Samsung Galaxy J7 2016 Metal,viewedproduct_Preto,viewedproduct_16GB,viewedproduct_8GB,viewedproduct_Bom,visitedsite_Computer,visitedsite_Smartphone,visitedsite_Android 8,visitedsite_Chrome 66.0,visitedsite_Chrome Mobile 64.0,visitedsite_Chrome Mobile 39,visitedsite_Chrome Mobile 36.0,adcampaignhit_google,ad campaign hit mes 5,checkout mes 5,conversion mes 5,search engine hit mes 5,searched products mes 5,viewed product mes 5,dias_hasta_ultimo,viewed product mes 4,visited site mes 4,distan_dias,cant_dias_dist,modelos_dist,promedio_por_dia_x,promedio_por_mes,person
2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,13,0.0,0.0,3,2,1,7.0,14.0,b36d2b29
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,5,0.0,0.0,0,1,1,9.0,9.0,5ab2569f
2.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,12,0.0,0.0,0,1,3,22.0,22.0,d26d88be
11.0,1.0,0.0,7.0,0.0,9.0,16.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4.0,8.0,48,8,3,9.125,36.5,1c36be6b
0.0,30.0,8.0,18.0,1.0,2.0,45.0,0.0,177.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,30.0,8.0,2.0,45.0,177.0,1,0.0,0.0,29,22,2,15.545454545454545,342.0,e226e4ca
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16,0.0,0.0,0,1,1,4.0,4.0,fe5679d2
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,5,0.0,0.0,2,2,1,7.0,14.0,0794d197
0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,3,9.0,3.0,37,4,2,6.5,13.0,cc73b33e
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,30.0,2,0.0,0.0,25,2,7,20.5,41.0,6b7b17f1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0,1,1,2.0,2.0,eab40f92
1.0,4.0,0.0,6.0,1.0,9.0,32.0,0.0,40.0,15.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,4.0,13.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,3.0,0.0,8.0,13.0,27.0,0,1.0,2.0,87,13,11,9.615384615384617,41.66666666666666,6a08a60c
2.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,4,0.0,0.0,0,1,4,18.0,18.0,7908cfb1
1.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,16.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,25.0,5,0.0,0.0,0,1,7,41.0,41.0,338c1ebd
3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,34.0,1,0.0,0.0,0,1,9,42.0,42.0,d766aec3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1,2,1,2.5,5.0,f8d5b9f5
0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,8.0,9,0.0,0.0,0,1,1,18.0,18.0,ad151501
0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,15,0.0,0.0,0,2,2,5.0,10.0,62adfa0c
3.0,4.0,0.0,11.0,0.0,1.0,10.0,0.0,96.0,6.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,37.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,10.0,96.0,0,0.0,0.0,0,2,12,68.0,136.0,4d9db593
2.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,21.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,21.0,10,0.0,0.0,9,5,7,7.2,36.0,e6748804
22.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,10.0,6,0.0,0.0,133,8,4,8.75,17.5,8e5ea0ac
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,12.0,2,0.0,0.0,0,1,1,19.0,19.0,a2922b73
4.0,6.0,1.0,5.0,0.0,2.0,1.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,1.0,21.0,12,0.0,0.0,3,4,2,13.0,52.0,4105b21e
0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,8,0.0,0.0,0,1,1,8.0,8.0,24f10191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0.0,0,1,1,3.0,3.0,15c6f544
2.0,4.0,0.0,8.0,0.0,5.0,2.0,0.0,81.0,12.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,37.0,15.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,5.0,2.0,81.0,7,0.0,0.0,19,6,22,19.83333333333333,119.0,7e59c10b
0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,5.0,0.0,1.0,0.0,10.0,5,0.0,0.0,0,1,1,29.0,29.0,eecd9ba4
0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3,0.0,0.0,0,1,2,11.0,11.0,f2cc70ff
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,4.0,11,0.0,0.0,1,2,3,6.5,13.0,2da7eb9c
6.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,3.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,32.0,1,0.0,0.0,13,5,6,11.0,55.0,0e8091a8
0.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,30.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,10,24.0,7.0,45,7,3,8.0,28.0,c792a751
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12,0.0,0.0,0,1,1,6.0,6.0,689bb662
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,6,0.0,0.0,0,1,1,7.0,7.0,6bf7d423
0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,2.0,2.0,17.0,5,0.0,0.0,23,6,2,5.833333333333332,35.0,37720542
1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0,0.0,0.0,5,2,2,6.0,12.0,7472f676
2.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,10.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,28.0,10,0.0,0.0,0,1,11,44.0,44.0,65ec1b06
8.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,4,0.0,0.0,0,1,4,22.0,22.0,2b3d93ca
1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,40.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,10.0,15.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,40.0,0,0.0,0.0,29,3,20,16.666666666666668,50.0,030cdb09
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,12,0.0,0.0,0,1,1,8.0,8.0,c1dc5569
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,4.0,9,0.0,0.0,4,2,1,6.5,13.0,2398acfa
13.0,3.0,0.0,17.0,0.0,3.0,6.0,0.0,111.0,9.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,1.0,59.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,1.0,6.0,85.0,14,26.0,2.0,19,8,12,21.375,85.5,04708f23
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,11,0.0,0.0,0,1,1,9.0,9.0,6633c5e1
0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,8,0.0,0.0,1,2,3,10.5,21.0,fdc665d0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,11,0.0,0.0,0,1,2,7.0,7.0,6131ed0c
0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0,1,1,12.0,12.0,a9fe9184
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0,1,1,2.0,2.0,fe0331f9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,14,0.0,0.0,0,1,1,6.0,6.0,f65f7b13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2,0.0,0.0,0,1,2,5.0,5.0,6b99f579
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0,1,1,2.0,2.0,fe7a39b4
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,8,0.0,0.0,0,1,1,8.0,8.0,e0194823
0.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,4.0,2.0,10,0.0,0.0,0,1,1,18.0,18.0,031e80e3
7.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,13.0,7.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,22.0,11,0.0,0.0,0,1,4,38.0,38.0,8a201939
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0,1,1,4.0,4.0,d95f2c87
3.0,1.0,0.0,7.0,0.0,8.0,0.0,0.0,20.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,6.0,0.0,19.0,11,0.0,0.0,61,2,6,26.0,26.0,65c3c30e
21.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,0.0,20.0,0.0,20.0,0,5.0,1.0,34,8,10,14.75,59.0,5d913db2
4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,18.0,2,0.0,0.0,7,2,6,16.5,33.0,e8ed9208
130.0,5.0,2.0,96.0,7.0,107.0,0.0,4.0,103.0,54.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,29.0,62.0,3.0,55.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,104.0,2.0,1.0,1.0,2.0,0.0,1.0,8,0.0,0.0,111,18,32,34.0,204.0,4115546b
6.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,6.0,0.0,10.0,1,0.0,0.0,0,1,2,30.0,30.0,4888a205
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,14,0.0,0.0,0,1,1,8.0,8.0,25fbb562
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,3,0.0,0.0,4,2,2,6.0,12.0,452bf39a
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,0.0,0.0,0,1,1,4.0,4.0,fe68f676
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,0.0,0.0,7,2,1,4.5,9.0,a80969fd
1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,0,0.0,0.0,2,2,2,8.0,16.0,a408c38e
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,10,0.0,0.0,0,1,1,7.0,7.0,a3ea421e
4.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,5.0,25.0,6,0.0,0.0,16,4,2,12.25,49.0,46028156
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,14,0.0,0.0,61,2,2,3.5,3.5,6580372b
9.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,19.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,46.0,2.0,24,3,8,23.33333333333333,35.0,d2e425c1
0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9,0.0,0.0,0,2,1,4.5,9.0,1154e325
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,12,0.0,0.0,14,3,2,4.333333333333333,13.0,9e6ff614
4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0,1,5,22.0,22.0,513a24c5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,6,0.0,0.0,11,3,2,6.0,18.0,59cd5da5
0.0,1.0,0.0,6.0,0.0,6.0,23.0,1.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,6.0,23.0,45.0,12,0.0,0.0,10,3,3,31.0,93.0,623fbe35
0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,11,0.0,0.0,0,1,4,14.0,14.0,e3f4a0a6
11.0,5.0,1.0,6.0,0.0,4.0,0.0,0.0,33.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,5.0,1.0,4.0,0.0,33.0,0,0.0,0.0,9,7,8,11.428571428571427,80.0,500110ad
0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,6.0,14,1.0,1.0,30,2,2,8.5,8.5,a49873b8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0,1,1,4.0,4.0,31e2cdc3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,9,0.0,0.0,10,3,2,4.666666666666667,14.0,ca24dc30
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,10.0,2,0.0,0.0,0,1,5,23.0,23.0,bd83c9fa
1.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,8.0,2.0,19,0.0,0.0,0,1,2,21.0,21.0,dc8914f7
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,9,0.0,0.0,18,2,2,6.0,12.0,9476c52a
